Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
LJP009_NPC.CAS9_24H:G11	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	-0.20765379866220232	-0.9652685205037411	0.5353962239709835	0.7488030918862164	NPC.CAS9
LJP007_NPC.TAK_24H:B08	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.2094288856636593	0.966354168574221	0.5357558816678314	0.7491183117355468	NPC.TAK
LJP007_NPC.CAS9_24H:F17	DB12247	AZD-4547	0.21879494905753147	0.9670355073029048	0.5359320863750847	0.7491769255541463	NPC.CAS9
CPC018_NPC_24H:BRD-A53576514-048-06-9:10	DB01173	Orphenadrine	0.20973790851246293	0.9637296192131429	0.5370715264202928	0.7501083649430845	NPC
LJP007_NPC.CAS9_24H:I02	DB01268	Sunitinib	-0.22219360974997063	-0.9669962367374237	0.5371350699722207	0.7501083649430845	NPC.CAS9
CPC006_SKM1_6H:BRD-A09533288-003-20-5:10	DB14063	Dexverapamil	-0.21714593873607932	-0.9670690672587737	0.5371415196609836	0.7501083649430845	SKM1
NMH002_NPC_24H:BRD-K11129031-001-22-6:10	DB01241	Gemfibrozil	0.1937200518082397	0.9713211813420264	0.537236264884061	0.7501083649430845	NPC
LJP009_NEU_24H:B17	DB11805	Saracatinib	0.20436897207801585	0.9655210551775703	0.5373340647284696	0.7501083649430845	NEU
CPC015_NPC_24H:BRD-K25394294-001-08-1:10	DB00991	Oxaprozin	-0.2038619280116549	-0.9645552243389042	0.5374051146580945	0.7501083649430845	NPC
CPC015_NPC_24H:BRD-A66559694-001-03-8:10	DB00704	Naltrexone	-0.20833358769084387	-0.9655067282843061	0.5376149523160763	0.7502135615236091	NPC
CPC013_NPC_24H:BRD-K49328571-001-04-4:10	DB01254	Dasatinib	0.20601847661263786	0.9657658925670874	0.5380395521040274	0.7506183198770615	NPC
NMH001_NPC_6H:BRD-A95696066-001-01-7:10	DB09186	Nisoxetine	-0.2117412616744131	-0.9646124698186371	0.5382947594789445	0.7507833154071032	NPC
LJP007_NEU_24H:D09	DB08875	Cabozantinib	0.1833331672415256	0.9687475281107351	0.5384269662921348	0.7507833154071032	NEU
CPC006_THP1_6H:BRD-K18849474-001-01-0:79.44	DB12181	Dalcetrapib	-0.21906351671279198	-0.9652912690078466	0.5389745211544543	0.7511262525357617	THP1
CPC006_NOMO1_6H:BRD-K57080016-001-04-3:80	DB11689	Selumetinib	0.20869255152470295	0.9656711727489428	0.5390951717146116	0.7511262525357617	NOMO1
CPC006_WSUDLCL2_6H:BRD-K78659596-001-01-3:10	DB09570	Ixazomib	0.2167239122937313	0.9643533102773362	0.5392039106145251	0.7511262525357617	WSUDLCL2
LJP007_NPC.CAS9_24H:I17	DB11526	Masitinib	0.242304671270357	0.9733090177849001	0.5392114431628833	0.7511262525357617	NPC.CAS9
LJP008_NEU_24H:G08	DB02546	Vorinostat	0.19919536287166562	0.9718584081231864	0.539373274882286	0.7511641289486455	NEU
LJP009_NPC.CAS9_24H:K12	DB11962	GSK-1059615	0.22735568226932557	0.9670373157857381	0.5400074076729154	0.7516855341952606	NPC.CAS9
LJP007_NPC.TAK_24H:K07	DB11962	GSK-1059615	0.2278798177895508	0.971216183973789	0.5401863520579167	0.7516855341952606	NPC.TAK
AML001_U937_6H:BRD-K71879491:10	DB00982	Isotretinoin	0.21724482978976015	0.9640760317804316	0.5402727946196418	0.7516855341952606	U937
LJP007_JURKAT_24H:M16	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	-0.20930313893533592	-0.9630040512141813	0.5402866090917718	0.7516855341952606	JURKAT
CPC006_NOMO1_6H:BRD-K62965247-001-01-5:10	DB04960	Tipifarnib	0.20588321006146174	0.9642879896413028	0.5411942699555692	0.7527606163256346	NOMO1
CPC006_NOMO1_6H:BRD-K81473043-001-04-7:0.35	DB05134	Tanespimycin	0.20763449180761798	0.9625526416680144	0.5417490707623256	0.7528239019600782	NOMO1
LJP007_JURKAT_24H:O03	DB07101	PD-0325901	0.21223783668541765	0.9622898715891659	0.5417591138030997	0.7528239019600782	JURKAT
LJP008_NPC.CAS9_24H:G14	DB01254	Dasatinib	0.22699191483498027	0.9658296165964756	0.5417617030520256	0.7528239019600782	NPC.CAS9
LJP009_NEU_24H:E23	DB08901	Ponatinib	-0.2160708421428167	-0.9616739413271581	0.5417795243537756	0.7528239019600782	NEU
CPC006_THP1_6H:BRD-K12994359-001-07-7:177.6	DB00580	Valdecoxib	0.20061889231298913	0.9664792660724512	0.5420289082084377	0.7529828881710343	THP1
LJP007_NPC.CAS9_24H:F03	DB12848	PF-04217903	0.20415726343179857	0.9639961853762264	0.5427536535320966	0.7537175143457611	NPC.CAS9
LJP009_NPC.CAS9_24H:B18	DB11805	Saracatinib	-0.19526113352018037	-0.9695323274445087	0.5428279212477627	0.7537175143457611	NPC.CAS9
CPC014_NPC_24H:BRD-K77908580-001-05-4:10	DB11841	Entinostat	-0.21708782244906227	-0.9622148752661539	0.5432126474672802	0.7540365644960947	NPC
LJP007_NEU_24H:I02	DB01268	Sunitinib	-0.21576807470200793	-0.9620182936053641	0.5433847785108389	0.7540365644960947	NEU
LJP007_NEU_24H:G09	DB11963	Dacomitinib	-0.19945944244846053	-0.9611562528063325	0.5434631700732742	0.7540365644960947	NEU
LJP009_NPC.TAK_24H:N08	DB08896	Regorafenib	0.2100226367643449	0.9614656546979649	0.5439639985348241	0.7540842192348838	NPC.TAK
CPC015_NPC_24H:BRD-K95921201-001-07-0:10	DB00206	Reserpine	0.20798742064760964	0.9616427840334486	0.5440545926686394	0.7540842192348838	NPC
LJP007_JURKAT_24H:G09	DB11963	Dacomitinib	-0.22597233460373706	-0.965544746021091	0.5441160562974002	0.7540842192348838	JURKAT
NMH002_NPC_6H:BRD-K04923131-001-11-3:10	DB03444	6-bromoindirubin-3'-oxime	0.22407942252694585	0.9620341699576501	0.5441780507329108	0.7540842192348838	NPC
CPC006_PL21_6H:BRD-K73319509-001-02-3:40	DB12848	PF-04217903	-0.21416035619870152	-0.9623887472791137	0.5442630882415721	0.7540842192348838	PL21
LJP009_NPC.TAK_24H:I01	DB11798	Tanzisertib	0.2189790276272055	0.960065016981837	0.5443681667937961	0.7540842192348838	NPC.TAK
NMH002_NEU_24H:BRD-K01567962-001-16-4:10	DB01782	Pyrazolanthrone	-0.205137612477812	-0.9641774124776904	0.5444454492019714	0.7540842192348838	NEU
NMH001_NPC_6H:BRD-K39981244-001-01-5:10	DB00368	Norepinephrine	0.20783937156512183	0.9626504930794804	0.5447021710892559	0.7540842192348838	NPC
LJP007_JURKAT_24H:A17	DB12742	Amuvatinib	-0.2157819865664821	-0.9603303886455307	0.5447139995548631	0.7540842192348838	JURKAT
NMH001_NEU_6H:BRD-K13296708-001-01-7:10	DB06155	Rimonabant	-0.2132849163574776	-0.9608819357025092	0.5450505190791987	0.7543234312561229	NEU
LJP008_NPC.CAS9_24H:G12	DB02546	Vorinostat	0.19899329646195196	0.96675523118852	0.5453877251010658	0.7543234312561229	NPC.CAS9
LJP007_NPC_24H:M17	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	0.2182607390871626	0.9613935272465739	0.5454828533907369	0.7543234312561229	NPC
CPC015_NPC_24H:BRD-K50660797-001-03-6:10	DB16120	Epigallo Catechin Gallate	0.20803357386868562	0.9624463689852161	0.5454942009647953	0.7543234312561229	NPC
LJP008_NPC.CAS9_24H:J08	DB05223	Pracinostat	-0.21371224217712123	-0.9614114806744897	0.5457294310885471	0.7543234312561229	NPC.CAS9
CPC014_NEU_24H:BRD-K94294671-003-01-3:10	DB12387	OSI-027	-0.20892815693523628	-0.9614965983610538	0.5457988165680473	0.7543234312561229	NEU
LJP007_NPC_24H:M01	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.20533347629920742	-0.962117170498674	0.5458332482489636	0.7543234312561229	NPC
CPC018_NPC_24H:BRD-K06902185-001-10-2:10	DB00350	Minoxidil	0.21193969486556669	0.9609557914689434	0.546170503084955	0.7544753646328257	NPC
CPC006_SKM1_6H:BRD-A13084692-001-04-1:10	DB08607	(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE	-0.20246575960194713	-0.9641861635662274	0.5462714435756798	0.7544753646328257	SKM1
NMH002_NPC_24H:BRD-A13946108-001-13-0:10	DB00605	Sulindac	-0.21322790459659985	-0.9589168751412349	0.5464136357876062	0.7544753646328257	NPC
CPC006_THP1_6H:BRD-K26657438-001-01-2:10	DB00724	Imiquimod	0.21706941773289193	0.9595543068336158	0.5464860023033284	0.7544753646328257	THP1
LJP007_NPC.TAK_24H:P03	DB09054	Idelalisib	0.21508463300099337	0.9613340877768409	0.5466630395357273	0.7544753646328257	NPC.TAK
CPC006_PL21_6H:BRD-A23770159-001-02-3:11.1	DB00877	Sirolimus	0.20018019060315437	0.9631790834938058	0.5467545974566256	0.7544753646328257	PL21
LJP007_NEU_24H:A18	DB12742	Amuvatinib	-0.17738246763973167	-0.964078498635526	0.5469460112812248	0.7545528676898994	NEU
CPC006_SKM1_6H:BRD-A04706586-236-01-7:10	DB13242	Bucladesine	-0.20041290714974364	-0.9653925411132219	0.5471295136120287	0.7546101179980341	SKM1
LJP008_NEU_24H:J02	DB12116	Epigallocatechin gallate	-0.19784727461708734	-0.9629785493510404	0.5472580278580473	0.7546101179980341	NEU
CPC018_NPC_24H:BRD-K30816563-003-01-1:10	DB00863	Ranitidine	0.2196673083982436	0.961838709557175	0.5474339632290894	0.7546464599396565	NPC
CPC006_PL21_6H:BRD-A58955223-001-01-2:10	DB12422	Sulforaphane	0.20823792058931057	0.9612062761149578	0.5475549148298494	0.7546464599396565	PL21
CPC006_NOMO1_6H:BRD-K80738081-001-21-1:10	DB02709	Resveratrol	0.22863103913700142	0.9649224319768316	0.5477207235357429	0.754688544481578	NOMO1
CPC013_NPC_24H:BRD-K05104363-001-02-7:10	DB12429	CI-1040	-0.21511192136443313	-0.9582915608054204	0.5480417465118858	0.7548352971656175	NPC
LJP009_NPC.TAK_24H:D22	DB13061	MLN8054	0.23060148274504683	0.9655952997875122	0.5480978291482195	0.7548352971656175	NPC.TAK
LPROT003_NPC_6H:H19	DB01950	AR-AO-14418	0.19951223003551932	0.9645890358717628	0.5487535601139236	0.7554868392731752	NPC
NMH002_NEU_24H:BRD-A64479082-310-01-0:10	DB00908	Quinidine	0.19634907280557648	0.9630384661048443	0.5488417565108763	0.7554868392731752	NEU
NMH002_NPC_6H:BRD-K08807999-001-01-6:10	DB12445	Nitroaspirin	-0.21865794778672068	-0.9600740499597025	0.5497553017944535	0.7564667217669733	NPC
LJP009_NPC.CAS9_24H:L08	DB05984	RAF-265	0.21401853974250032	0.9564287339553778	0.5498361252731245	0.7564667217669733	NPC.CAS9
CPC014_NPC_24H:BRD-K01493881-001-20-3:10	DB07352	Apigenin	0.20821683875596436	0.9595240057801898	0.549960391376025	0.7564667217669733	NPC
LJP008_NPC_24H:A12	DB07232	Veliparib	0.20341909065872954	0.9623160674810051	0.5507150141105603	0.7572486589321112	NPC
CPC006_PL21_6H:BRD-K02113016-001-01-4:44.4	DB09074	Olaparib	-0.21929692432458528	-0.9612238647168986	0.5508215537783988	0.7572486589321112	PL21
CPC006_WSUDLCL2_6H:BRD-A69951442-001-01-3:10	DB01234	Dexamethasone	0.2076927415357678	0.9583085885351297	0.5509360649947015	0.7572486589321112	WSUDLCL2
LJP008_NPC.CAS9_24H:L19	DB05015	Belinostat	-0.2013676006321661	-0.9637139094435128	0.5512539334414036	0.7574989395737909	NPC.CAS9
CPC016_NPC_24H:BRD-K80396088-001-03-9:10	DB01251	Gliquidone	-0.20784787162663682	-0.9594075682702345	0.5515562006128044	0.7576939020286413	NPC
LJP008_NEU_24H:L22	DB05015	Belinostat	-0.21306200235518782	-0.9596388687254118	0.5517957626798595	0.7576939020286413	NEU
CPC014_NPC_24H:BRD-A50454580-001-01-1:10	DB07101	PD-0325901	-0.21331022654372492	-0.9586897109574105	0.5518032486005322	0.7576939020286413	NPC
AML001_HL60_24H:BRD-A19037878:3.33333	DB04297	Trichostatin A	-0.1945560463500796	-0.9627720641994081	0.5521963584654858	0.7577820841904844	HL60
CPC016_NEU_24H:BRD-K93332168-001-03-2:10	DB01247	Isocarboxazid	-0.19012497402289494	-0.9671746752286546	0.5522641509433962	0.7577820841904844	NEU
LJP008_NEU_24H:H16	DB11841	Entinostat	0.21349528827480355	0.9577988991987603	0.5522749514820774	0.7577820841904844	NEU
CPC014_NEU_24H:BRD-K64052750-001-05-0:10	DB00317	Gefitinib	0.20106349857382302	0.9597575477259601	0.5533404217614744	0.7589117925013658	NEU
LJP007_NEU_24H:I24	DB13005	Rebastinib	0.21031133397981003	0.961542051515798	0.5533703480723349	0.7589117925013658	NEU
CPC016_NEU_24H:BRD-K31627533-001-03-8:10	DB00896	Rimexolone	0.21507911305373906	0.9581931407139073	0.5536353661353661	0.7590886477437226	NEU
CPC016_NPC_24H:BRD-K59058766-003-15-1:10	DB01239	Chlorprothixene	0.23906407826985016	0.9722360520196905	0.553788481199591	0.7591120237377195	NPC
LJP007_NPC_24H:C03	DB11800	Tivozanib	0.20883289086020188	0.957239973293821	0.5540438965724594	0.7592755831436382	NPC
LJP008_NPC.CAS9_24H:A24	DB11740	MK-1775	-0.20695102492138048	-0.9591969099346287	0.5549245574432696	0.7602000474285531	NPC.CAS9
LJP008_NPC_24H:H17	DB11841	Entinostat	-0.21415583447777053	-0.9569457187297067	0.5549910007486103	0.7602000474285531	NPC
LJP008_NPC.CAS9_24H:K19	DB12332	Rucaparib	-0.21196974875394678	-0.9550449843191864	0.5555219075245852	0.7605802983975434	NPC.CAS9
LJP007_JURKAT_24H:I12	DB06589	Pazopanib	-0.21242398136652282	-0.9574079792479074	0.5555412647374062	0.7605802983975434	JURKAT
CPC006_PL21_6H:BRD-A31107743-001-01-3:0.09	DB07348	Brefeldin A	0.22122979206640891	0.9564555751261121	0.5559563012910982	0.7609617774541307	PL21
LJP008_NPC.CAS9_24H:D22	DB13978	Selisistat	0.22016660453769227	0.9562444634638853	0.5562063872052158	0.761117349575153	NPC.CAS9
LPROT001_NPC.TAK_6H:G14	DB05015	Belinostat	-0.20608772540402545	-0.9571977957771483	0.5564171907073735	0.7612191042070713	NPC.TAK
LJP007_JURKAT_24H:M17	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	-0.20114060792487304	-0.9600037621619305	0.5568385226270012	0.7612936230399038	JURKAT
CPC014_NPC_24H:BRD-K52911425-001-01-5:10	DB11663	Pictilisib	0.2127738298005722	0.9559999022280808	0.5568620544846178	0.7612936230399038	NPC
CPC013_NEU_24H:BRD-K22096725-001-01-9:10	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.21157794649006798	0.9559251088164544	0.5570452368972065	0.7612936230399038	NEU
CPC006_U937_6H:BRD-A34255068-001-16-2:10	DB04149	(R)-Rolipram	-0.20427901149352415	-0.9589429091543361	0.5571084632334938	0.7612936230399038	U937
LJP007_NEU_24H:K20	DB01590	Everolimus	-0.18813111223281437	-0.9562934960681858	0.5571539456662354	0.7612936230399038	NEU
LJP007_NPC_24H:P02	DB09054	Idelalisib	-0.20397322060816958	-0.9586489736027056	0.5577310682407141	0.7615427988712916	NPC
CPC016_NPC_24H:BRD-A29322418-237-03-2:10	DB09015	Canrenoic acid	0.20625771150310376	0.9565642786039962	0.5577865360034087	0.7615427988712916	NPC
NMH002_NPC_24H:BRD-K88809146-065-01-2:10	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	-0.20344923853197586	-0.9558772441286939	0.5579258633435421	0.7615427988712916	NPC
NMH002_NPC_24H:BRD-K93754473-001-16-9:10	DB00675	Tamoxifen	0.21228166165386067	0.955346510023311	0.5580482748408115	0.7615427988712916	NPC
LJP007_NPC.TAK_24H:B03	DB00877	Sirolimus	0.21539018339245275	0.9561330782533269	0.5581612073162251	0.7615427988712916	NPC.TAK
CPC016_NPC_24H:BRD-K81709173-001-03-8:10	DB06786	Halcinonide	0.21104353303454598	0.9564896471687279	0.5582351466532965	0.7615427988712916	NPC
DOSBIO002_NPC_24H:BRD-A19037878:10	DB04297	Trichostatin A	0.21757484337799324	0.9571648111837916	0.558472490186947	0.7615427988712916	NPC
CPC006_PL21_6H:BRD-K26657438-001-01-2:10	DB00724	Imiquimod	-0.18932378454961324	-0.9664203371234507	0.5585122938064114	0.7615427988712916	PL21
LJP007_JURKAT_24H:J20	DB03044	Doramapimod	-0.20624151223667456	-0.9565565633702928	0.558657698652985	0.7615427988712916	JURKAT
CPC016_NEU_24H:BRD-K91699951-001-03-7:10	DB00868	Benzonatate	-0.2063813214538179	-0.9552217778223908	0.5587013220613365	0.7615427988712916	NEU
LJP009_NPC_24H:B07	DB12242	AZD-7762	-0.20941534884242516	-0.9567104160900048	0.5590248160123783	0.7617976181077329	NPC
NMH002_NEU_6H:BRD-K05396879-001-06-7:10	DB08435	(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid	-0.21514328233820487	-0.9559081913425741	0.5591909504487889	0.7618379273635637	NEU
CPC006_WSUDLCL2_6H:BRD-K69932463-001-03-1:10	DB12774	AZD-8055	0.21448141591108327	0.9550909398098909	0.5593882333593718	0.7619206430449061	WSUDLCL2
LJP008_NPC.TAK_24H:F03	DB12376	Ricolinostat	-0.22109777856982935	-0.957840477303315	0.5598031524142358	0.7621855340493773	NPC.TAK
LJP009_NEU_24H:D02	DB11775	PF-03758309	-0.212998711225116	-0.9535003910227818	0.5598559452472393	0.7621855340493773	NEU
CPC016_NPC_24H:BRD-K77771411-003-03-2:10	DB09242	Moxonidine	0.20550989013964926	0.9552149905501931	0.560506786701194	0.7628854264469288	NPC
CPC014_NEU_24H:BRD-K05396879-001-05-9:10	DB08435	(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid	-0.20004046327391795	-0.9623493131764369	0.5612023424382653	0.7634558359171967	NEU
CPC013_NPC_24H:BRD-A66395008-001-03-8:10	DB13063	Parthenolide	0.2180087234706931	0.9539118646932611	0.5612118950571215	0.7634558359171967	NPC
LJP007_NPC.TAK_24H:N15	DB09330	Osimertinib	-0.22139852651727773	-0.9579788847051095	0.5613364113519163	0.7634558359171967	NPC.TAK
LJP007_NPC.TAK_24H:A14	DB12742	Amuvatinib	-0.21379502909637177	-0.9544812933859479	0.5615334411622825	0.7635042145064387	NPC.TAK
CPC016_NPC_24H:BRD-A42649439-001-02-8:10	DB12405	Triciribine	-0.21650731799320458	-0.9558504537038031	0.5617417093556215	0.7635042145064387	NPC
LJP008_NEU_24H:A24	DB11740	MK-1775	0.20318654553939824	0.9549633124792213	0.5617825417725275	0.7635042145064387	NEU
LJP008_NPC.CAS9_24H:L18	DB08756	Y-27632	0.23115013388685887	0.9570541169306849	0.5622801642952776	0.7639944073559068	NPC.CAS9
LJP007_NPC.TAK_24H:G16	DB01254	Dasatinib	0.21888147565668728	0.9526327767130753	0.5627449677805089	0.7644397797047623	NPC.TAK
LJP007_JURKAT_24H:M03	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.21807929358690872	-0.9549531439338265	0.563081195383557	0.7645160940933446	JURKAT
LJP007_NPC.TAK_24H:K20	DB01590	Everolimus	-0.2078407270719963	-0.9562544257065245	0.563092423152051	0.7645160940933446	NPC.TAK
CPC006_U937_6H:BRD-K41260949-236-02-8:10	DB00313	Valproic acid	-0.2096807216413641	-0.9539979426711532	0.5632122507122507	0.7645160940933446	U937
LPROT003_NPC_6H:L21	DB11952	Duvelisib	0.1996711929079333	0.9600374397364507	0.5636458683394944	0.764918584156176	NPC
LJP009_NPC_24H:P24	DB09074	Olaparib	-0.20693631662526982	-0.9547384268419467	0.5645736846101284	0.7659913877528954	NPC
CPC006_WSUDLCL2_6H:BRD-K76188144-001-01-2:160	DB08263	N-(carboxycarbonyl)-D-phenylalanine	0.20047058691108505	0.9549975057493368	0.5648861627120124	0.7662290060224453	WSUDLCL2
LJP009_NPC.CAS9_24H:E23	DB08901	Ponatinib	0.2047046267516347	0.9545935521134606	0.5650260250205461	0.7662324243047222	NPC.CAS9
CPC016_NEU_24H:BRD-K90553655-001-03-6:10	DB01420	Testosterone propionate	0.2231441101199311	0.9545691198341514	0.5656410885020838	0.7668801051647937	NEU
LJP008_NPC.TAK_24H:O01	DB07101	PD-0325901	-0.21530783429217384	-0.9498271933080414	0.5678629957391019	0.7697054551089527	NPC.TAK
LJP008_NPC.TAK_24H:D05	DB09074	Olaparib	0.2061886936631413	0.9523936457465126	0.5683115565140175	0.7701263477754927	NPC.TAK
CPC014_NEU_24H:BRD-K89085489-001-10-9:10	DB05076	Fenretinide	-0.20996891333708675	-0.9519923530314883	0.5688433330387912	0.7706597753820825	NEU
CPC018_NPC_24H:BRD-K77987382-001-08-2:10	DB00643	Mebendazole	0.20395743216598797	0.9550679018032853	0.569247002960401	0.7708803203508262	NPC
NMH002_NEU_6H:BRD-K76773351-001-03-5:10	DB04769	5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	-0.224971417489718	-0.9555794886623503	0.5692824735338599	0.7708803203508262	NEU
LJP007_NEU_24H:K06	DB12064	BMS-777607	-0.19159433105556312	-0.954656107224058	0.5695598563233796	0.7710687790410421	NEU
LJP007_JURKAT_24H:B04	DB01204	Mitoxantrone	0.21210526220069892	0.9524385022046556	0.5700274270402811	0.7715145597908123	JURKAT
LJP008_NPC.TAK_24H:G21	DB00928	Azacitidine	0.21251110170591395	0.9499086887595434	0.5703206252042908	0.7717241736635311	NPC.TAK
AML001_U937_6H:BRD-A19037878:0.37037	DB04297	Trichostatin A	-0.21086499058047864	-0.9533329488365615	0.5705465227234456	0.7718426407066206	U937
CPC006_THP1_6H:BRD-K98404142-001-01-9:11.1	DB05107	16-Bromoepiandrosterone	-0.2043206506884026	-0.9525402831706957	0.5709202012940331	0.7721609219440996	THP1
CPC016_NPC_24H:BRD-K69600043-328-03-0:10	DB00372	Thiethylperazine	0.20565481840548525	0.950922299647396	0.5717456920644554	0.772926531817749	NPC
LJP007_NPC.TAK_24H:M12	DB05575	Motesanib	-0.20428966113508074	-0.9502437811041475	0.5718922954571276	0.772926531817749	NPC.TAK
CPC014_NEU_24H:BRD-K61341215-004-01-2:10	DB01339	Vecuronium	-0.21657000329350864	-0.9488228531156522	0.5719019041662785	0.772926531817749	NEU
NMH002_NPC_6H:BRD-K75516118-001-02-5:10	DB04149	(R)-Rolipram	0.21201180976161532	0.9521283066217883	0.5724711519925092	0.7733962052495984	NPC
CPC014_NEU_24H:BRD-K38775274-001-13-0:10	DB01234	Dexamethasone	-0.22210642422370747	-0.9516524974804325	0.5725266764081092	0.7733962052495984	NEU
CPC015_NPC_24H:BRD-K52397688-001-01-9:10	DB08927	Amperozide	-0.19963852783846084	-0.9527986456598576	0.5727135747226154	0.7734257479643084	NPC
LJP009_NPC.TAK_24H:N12	DB08896	Regorafenib	0.22137075901521722	0.9502882590511446	0.57302396736359	0.7734257479643084	NPC.TAK
LPROT002_NPC.TAK_6H:C24	DB04462	Tetrabromo-2-Benzotriazole	-0.21877662435921594	-0.9467964926337457	0.5730694494422454	0.7734257479643084	NPC.TAK
LJP009_NPC_24H:K10	DB11962	GSK-1059615	0.20465884958263822	0.9518574685942335	0.5731030726087921	0.7734257479643084	NPC
DOSBIO002_NPC_24H:BRD-K27305650:3.33333	DB02656	LY-294002	0.20567371980650662	0.9503773706457741	0.5734701414647462	0.77373395870177	NPC
LJP008_NEU_24H:D23	DB13978	Selisistat	-0.19723094953677836	-0.9493481702769889	0.5736176126389702	0.7737458077642201	NEU
CPC013_NEU_24H:BRD-K68202742-001-05-8:10	DB04297	Trichostatin A	-0.2080725551929613	-0.9492895177694913	0.5744523706585963	0.7746661336907632	NEU
LJP009_NPC_24H:D19	DB13061	MLN8054	-0.20504952433915813	-0.9514370805294711	0.5745776055229214	0.7746661336907632	NPC
CPC014_NPC_24H:BRD-K66956375-001-05-5:10	DB16495	Oleic monoethanolamide	0.21139963103514653	0.9466321512872615	0.5754361799816345	0.7754485001128658	NPC
CPC016_NPC_24H:BRD-K62996583-001-03-8:10	DB13766	Lidoflazine	-0.215870430792285	-0.949884617460956	0.5754938967596451	0.7754485001128658	NPC
NMH002_NEU_6H:BRD-K01292756-001-20-1:10	DB01100	Pimozide	0.22398971660999067	0.9525611307481632	0.5757680551527186	0.7754485001128658	NEU
AML001_U937_6H:BRD-K71879491:1.11111	DB00982	Isotretinoin	0.21180931563365782	0.9490439459115866	0.5757719574051553	0.7754485001128658	U937
CPC014_NEU_24H:BRD-K64800655-001-01-7:10	DB12686	PHA-793887	0.20860603395448152	0.9482722601614612	0.5758528653822554	0.7754485001128658	NEU
LJP008_NPC_24H:F04	DB12376	Ricolinostat	0.20910346133578145	0.9488633504206335	0.5763495675921712	0.7759300766401358	NPC
CPC006_SKM1_6H:BRD-K56851771-001-02-7:0.25	DB08899	Enzalutamide	-0.19244758242353185	-0.9570239747642024	0.5767971367651539	0.7763452897497692	SKM1
LJP008_NPC.CAS9_24H:G22	DB00928	Azacitidine	0.20374097735240088	0.9511732587447467	0.577069468248492	0.7763602160549061	NPC.CAS9
AML001_U937_24H:BRD-K43389675:0.37037	DB00694	Daunorubicin	0.22126480102697213	0.9489573313025156	0.5772227047065991	0.7763602160549061	U937
CPC018_NPC_24H:BRD-K01292756-001-13-6:10	DB01100	Pimozide	-0.23183079281193653	-0.9528684984141932	0.5773586558892467	0.7763602160549061	NPC
CPC006_WSUDLCL2_6H:BRD-K35960502-001-10-1:10	DB06803	Niclosamide	0.20927468826742682	0.949248551241879	0.5774432531809163	0.7763602160549061	WSUDLCL2
AML001_HL60_24H:BRD-A45664787:0.37037	DB01088	Iloprost	-0.22461282213782294	-0.9494634976872325	0.5775040144520273	0.7763602160549061	HL60
NMH002_NPC_6H:BRD-K97399794-001-12-0:10	DB04216	Quercetin	-0.20067306907443533	-0.9520682124743145	0.5776977043860068	0.7764207206262753	NPC
NMH002_NEU_24H:BRD-K38775274-001-17-1:10	DB01234	Dexamethasone	-0.205683478223128	-0.9497105694540185	0.5778273583151632	0.7764207206262753	NEU
CPC014_NEU_24H:BRD-K58772419-001-02-1:10	DB14980	AZD-6482	0.2220773841148919	0.9481926275648299	0.5788008827856792	0.7775393114241771	NEU
CPC017_NPC_24H:BRD-K74195153-050-03-0:10	DB13056	Irsogladine	0.20786467739095327	0.9471383378287304	0.5789385731593533	0.7775393114241771	NPC
AML001_U937_24H:BRD-A75409952:3.33333	DB08059	Wortmannin	-0.21000760881651923	-0.9476847180947828	0.5792463308211028	0.7777654102649656	U937
CPC016_NEU_24H:BRD-K39915878-036-15-2:10	DB00408	Loxapine	-0.2112951211510218	-0.945457565189012	0.5802411619621815	0.7789137253577985	NEU
