ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00589	DB00193	Lisuride	Tramadol	-0.16666666666666663	G, N	N	True	False
DB04599	DB00875	Aniracetam	Flupentixol	-0.16666666666666663	N	N	False	False
DB04599	DB01184	Aniracetam	Domperidone	-0.16666666666666663	N	A	False	False
DB09286	DB04599	Pipamperone	Aniracetam	-0.16666666666666663	N	N	True	False
DB01392	DB00368	Yohimbine	Norepinephrine	-0.16666666666666663	G	C	False	False
DB01186	DB00193	Pergolide	Tramadol	-0.16666666666666663	N	N	True	False
DB02424	DB00756	Geldanamycin	Hexachlorophene	-0.16666666666666674		D	False	False
DB02509	DB11886	Farnesol	Infigratinib	-0.16666666666666674			False	False
DB05223	DB01067	Pracinostat	Glipizide	-0.16666666666666674		A	False	False
DB00570	DB00756	Vinblastine	Hexachlorophene	-0.16666666666666674	L	D	False	False
DB11830	DB00756	Mocetinostat	Hexachlorophene	-0.16666666666666674		D	False	False
DB01132	DB05223	Pioglitazone	Pracinostat	-0.16666666666666674	A		False	False
DB07863	DB00756	2-chloro-5-nitro-N-phenylbenzamide	Hexachlorophene	-0.16666666666666674		D	False	False
DB00604	DB00875	Cisapride	Flupentixol	-0.16666666666666674	A	N	True	False
DB03756	DB00159	Doconexent	Icosapent	-0.16844919786096257			False	True
DB01239	DB00193	Chlorprothixene	Tramadol	-0.17179487179487174	N	N	True	False
DB00409	DB01224	Remoxipride	Quetiapine	-0.1724137931034483	N	N	False	False
DB00320	DB00800	Dihydroergotamine	Fenoldopam	-0.17391304347826086	N	C	False	False
DB00320	DB00925	Dihydroergotamine	Phenoxybenzamine	-0.17391304347826086	N	C	False	False
DB00604	DB00540	Cisapride	Nortriptyline	-0.17460317460317443	A	N	False	False
DB00935	DB00934	Oxymetazoline	Maprotiline	-0.17482517482517468	S, R	N	True	False
DB00484	DB01392	Brimonidine	Yohimbine	-0.17499999999999982	D, S	G	False	False
DB01100	DB01149	Pimozide	Nefazodone	-0.17500000000000004	N	N	True	False
DB00575	DB01149	Clonidine	Nefazodone	-0.17500000000000004	C, N, S	N	True	False
DB02424	DB01076	Geldanamycin	Atorvastatin	-0.17500000000000004		C	False	False
DB09286	DB00935	Pipamperone	Oxymetazoline	-0.17647058823529416	N	S, R	False	False
DB00409	DB00734	Remoxipride	Risperidone	-0.17647058823529416	N	N	True	False
DB00875	DB00193	Flupentixol	Tramadol	-0.1768115942028985	N	N	True	False
DB00490	DB00800	Buspirone	Fenoldopam	-0.17692307692307696	N	C	False	False
DB00589	DB01100	Lisuride	Pimozide	-0.17763157894736847	G, N	N	False	False
DB06148	DB00925	Mianserin	Phenoxybenzamine	-0.1785714285714286	N	C	False	False
DB00368	DB01224	Norepinephrine	Quetiapine	-0.18055555555555536	C	N	False	False
DB04795	DB02709	Thenoyltrifluoroacetone	Resveratrol	-0.18131868131868112			False	False
DB00934	DB00800	Maprotiline	Fenoldopam	-0.18131868131868123	N	C	False	False
DB00934	DB00925	Maprotiline	Phenoxybenzamine	-0.18131868131868123	N	C	False	False
DB00409	DB00726	Remoxipride	Trimipramine	-0.18181818181818177	N	N	False	False
DB00988	DB00315	Dopamine	Zolmitriptan	-0.1827898550724637	C	N	True	False
DB00988	DB00247	Dopamine	Methysergide	-0.1827898550724637	C	N	True	False
DB04795	DB01244	Thenoyltrifluoroacetone	Bepridil	-0.18333333333333335		C	False	False
DB00409	DB01149	Remoxipride	Nefazodone	-0.18333333333333335	N	N	True	False
DB04795	DB00368	Thenoyltrifluoroacetone	Norepinephrine	-0.1845238095238093		C	False	False
DB01392	DB00933	Yohimbine	Mesoridazine	-0.18452380952380942	G	N	True	False
DB06678	DB00363	Esmirtazapine	Clozapine	-0.18518518518518512		N	False	False
DB00409	DB00477	Remoxipride	Chlorpromazine	-0.18681318681318682	N	N	False	False
DB00604	DB00715	Cisapride	Paroxetine	-0.1875	A	N	False	False
DB04795	DB01118	Thenoyltrifluoroacetone	Amiodarone	-0.1875		C	False	False
DB00315	DB00875	Zolmitriptan	Flupentixol	-0.1875	N	N	False	False
DB01118	DB01067	Amiodarone	Glipizide	-0.1875	C	A	False	False
DB03756	DB01118	Doconexent	Amiodarone	-0.1875		C	False	False
DB00604	DB00734	Cisapride	Risperidone	-0.1875	A	N	False	False
DB00363	DB00368	Clozapine	Norepinephrine	-0.1883903133903133	N	C	False	False
DB00589	DB00368	Lisuride	Norepinephrine	-0.18981481481481466	G, N	C	False	False
DB00368	DB00320	Norepinephrine	Dihydroergotamine	-0.18981481481481466	C	N	False	False
DB01239	DB01149	Chlorprothixene	Nefazodone	-0.19285714285714295	N	N	True	False
DB00409	DB00540	Remoxipride	Nortriptyline	-0.1936090225563909	N	N	False	False
DB01242	DB00543	Clomipramine	Amoxapine	-0.19444444444444464	N	N	False	False
DB04842	DB01151	Fluspirilene	Desipramine	-0.196078431372549	N	N	False	False
DB01100	DB00836	Pimozide	Loperamide	-0.1964285714285714	N	A	False	False
DB01100	DB00477	Pimozide	Chlorpromazine	-0.1964285714285714	N	N	False	False
DB01782	DB00756	Pyrazolanthrone	Hexachlorophene	-0.1964285714285714		D	False	False
DB00604	DB00320	Cisapride	Dihydroergotamine	-0.19736842105263164	A	N	False	False
DB00363	DB00193	Clozapine	Tramadol	-0.19947089947089958	N	N	False	False
DB00988	DB00320	Dopamine	Dihydroergotamine	-0.19999999999999984	C	N	True	False
DB00656	DB00925	Trazodone	Phenoxybenzamine	-0.19999999999999996	N	C	False	False
DB09286	DB01184	Pipamperone	Domperidone	-0.19999999999999996	N	A	False	False
DB01175	DB04599	Escitalopram	Aniracetam	-0.19999999999999996	N	N	True	False
DB04795	DB00925	Thenoyltrifluoroacetone	Phenoxybenzamine	-0.19999999999999996		C	False	False
DB00934	DB00368	Maprotiline	Norepinephrine	-0.20012820512820506	N	C	True	False
DB00420	DB00363	Promazine	Clozapine	-0.20033670033670037	N	N	False	False
DB00604	DB00477	Cisapride	Chlorpromazine	-0.2014285714285713	A	N	True	False
DB00604	DB00726	Cisapride	Trimipramine	-0.20238095238095233	A	N	False	False
DB00191	DB00193	Phentermine	Tramadol	-0.20476190476190448	A	N	True	False
DB00409	DB00934	Remoxipride	Maprotiline	-0.20512820512820495	N	N	False	False
DB09286	DB00988	Pipamperone	Dopamine	-0.20724637681159408	N	C	False	False
DB01100	DB09286	Pimozide	Pipamperone	-0.20833333333333337	N	N	True	False
DB00420	DB01200	Promazine	Bromocriptine	-0.20833333333333337	N	G, N	False	False
DB00408	DB00268	Loxapine	Ropinirole	-0.20833333333333337	N	N	False	False
DB01100	DB00875	Pimozide	Flupentixol	-0.20833333333333337	N	N	True	False
DB00800	DB00268	Fenoldopam	Ropinirole	-0.20833333333333337	C	N	False	False
DB00933	DB01242	Mesoridazine	Clomipramine	-0.20833333333333348	N	N	False	False
DB06678	DB06148	Esmirtazapine	Mianserin	-0.2101449275362317		N	True	False
DB04946	DB00925	Iloperidone	Phenoxybenzamine	-0.21052631578947367	N	C	False	False
DB00247	DB01403	Methysergide	Methotrimeprazine	-0.21064814814814814	N	N	False	False
DB00490	DB04599	Buspirone	Aniracetam	-0.21111111111111125	N	N	True	False
DB13956	DB04216	Estradiol valerate	Quercetin	-0.21151151151151137			False	False
DB13953	DB04216	Estradiol benzoate	Quercetin	-0.21151151151151137			False	False
DB13954	DB04216	Estradiol cypionate	Quercetin	-0.21151151151151137			False	False
DB00315	DB01151	Zolmitriptan	Desipramine	-0.21191176470588224	N	N	False	False
DB04842	DB01403	Fluspirilene	Methotrimeprazine	-0.21212121212121193	N	N	False	False
DB00313	DB01067	Valproic acid	Glipizide	-0.21212121212121193	N	A	False	False
DB01132	DB00313	Pioglitazone	Valproic acid	-0.21212121212121193	A	N	False	False
DB00726	DB01242	Trimipramine	Clomipramine	-0.21376811594202916	N	N	False	False
DB06678	DB01200	Esmirtazapine	Bromocriptine	-0.2142857142857142		G, N	True	False
DB00966	DB08604	Telmisartan	Triclosan	-0.2142857142857142	C	D	False	False
DB09286	DB00575	Pipamperone	Clonidine	-0.2142857142857143	N	C, N, S	True	False
DB00783	DB01183	Estradiol	Naloxone	-0.2142857142857144	G	A, V, N	False	False
DB04795	DB01173	Thenoyltrifluoroacetone	Orphenadrine	-0.2142857142857144		M, N	False	False
DB04842	DB00726	Fluspirilene	Trimipramine	-0.21666666666666656	N	N	True	False
DB04842	DB01149	Fluspirilene	Nefazodone	-0.21666666666666679	N	N	False	False
DB00315	DB01242	Zolmitriptan	Clomipramine	-0.21726190476190488	N	N	True	False
DB00988	DB00715	Dopamine	Paroxetine	-0.21851851851851845	C	N	True	False
DB00363	DB00925	Clozapine	Phenoxybenzamine	-0.21851851851851856	N	C	False	False
DB00925	DB01224	Phenoxybenzamine	Quetiapine	-0.21875	C	N	False	False
DB00935	DB01151	Oxymetazoline	Desipramine	-0.22171945701357454	S, R	N	False	False
DB04842	DB00320	Fluspirilene	Dihydroergotamine	-0.2222222222222221	N	N	True	False
DB04842	DB06153	Fluspirilene	Pizotifen	-0.2222222222222221	N	N	False	False
DB04842	DB01186	Fluspirilene	Pergolide	-0.2222222222222221	N	N	True	False
DB06678	DB00589	Esmirtazapine	Lisuride	-0.2222222222222221		G, N	True	False
DB00656	DB00933	Trazodone	Mesoridazine	-0.2222222222222222	N	N	True	False
DB09167	DB00320	Dosulepin	Dihydroergotamine	-0.2222222222222222	N	N	False	False
DB00589	DB09167	Lisuride	Dosulepin	-0.2222222222222222	G, N	N	False	False
DB00756	DB00975	Hexachlorophene	Dipyridamole	-0.22222222222222232	D	B	False	False
DB00656	DB00193	Trazodone	Tramadol	-0.22424242424242424	N	N	True	False
DB01100	DB01244	Pimozide	Bepridil	-0.2250000000000001	N	C	False	False
DB02709	DB04216	Resveratrol	Quercetin	-0.2253937536956403			False	False
DB00988	DB01175	Dopamine	Escitalopram	-0.2256410256410255	C	N	False	False
DB00246	DB00368	Ziprasidone	Norepinephrine	-0.225877192982456	N	C	False	False
DB00756	DB04216	Hexachlorophene	Quercetin	-0.22592592592592586	D		False	False
DB00875	DB01242	Flupentixol	Clomipramine	-0.22619047619047639	N	N	True	False
DB01186	DB01242	Pergolide	Clomipramine	-0.22619047619047639	N	N	False	False
DB04795	DB00159	Thenoyltrifluoroacetone	Icosapent	-0.22727272727272751			False	False
DB00368	DB01149	Norepinephrine	Nefazodone	-0.22803030303030314	C	N	False	False
DB01100	DB01392	Pimozide	Yohimbine	-0.22916666666666652	N	G	False	False
DB00315	DB00191	Zolmitriptan	Phentermine	-0.22916666666666652	N	A	False	False
DB00247	DB00191	Methysergide	Phentermine	-0.22916666666666652	N	A	True	False
DB04842	DB00315	Fluspirilene	Zolmitriptan	-0.22916666666666652	N	N	True	False
DB04842	DB00247	Fluspirilene	Methysergide	-0.22916666666666652	N	N	True	False
DB06153	DB00268	Pizotifen	Ropinirole	-0.23026315789473684	N	N	False	False
DB00409	DB00543	Remoxipride	Amoxapine	-0.23076923076923073	N	N	False	False
DB01239	DB00933	Chlorprothixene	Mesoridazine	-0.23076923076923073	N	N	False	False
DB00575	DB00656	Clonidine	Trazodone	-0.23076923076923073	C, N, S	N	True	False
DB00246	DB00193	Ziprasidone	Tramadol	-0.23089430894308938	N	N	True	False
DB04842	DB00715	Fluspirilene	Paroxetine	-0.23333333333333317	N	N	True	False
DB04842	DB09167	Fluspirilene	Dosulepin	-0.23333333333333317	N	N	False	False
DB04842	DB00734	Fluspirilene	Risperidone	-0.23333333333333317	N	N	True	False
DB00490	DB00988	Buspirone	Dopamine	-0.23333333333333328	N	C	True	False
DB00315	DB00540	Zolmitriptan	Nortriptyline	-0.23457792207792194	N	N	False	False
DB00409	DB00715	Remoxipride	Paroxetine	-0.23529411764705888	N	N	False	False
DB06678	DB00246	Esmirtazapine	Ziprasidone	-0.23563218390804586		N	True	False
DB01224	DB00193	Quetiapine	Tramadol	-0.23589743589743584	N	N	True	False
DB00477	DB00315	Chlorpromazine	Zolmitriptan	-0.23737684729064035	N	N	False	False
DB06678	DB04946	Esmirtazapine	Iloperidone	-0.23809523809523792		N	True	False
DB00935	DB00715	Oxymetazoline	Paroxetine	-0.23809523809523814	S, R	N	True	False
DB00934	DB00933	Maprotiline	Mesoridazine	-0.23846153846153828	N	N	False	False
DB00756	DB13954	Hexachlorophene	Estradiol cypionate	-0.2384615384615385	D		False	False
DB00756	DB13956	Hexachlorophene	Estradiol valerate	-0.2384615384615385	D		False	False
DB00756	DB13953	Hexachlorophene	Estradiol benzoate	-0.2384615384615385	D		False	False
DB00247	DB00935	Methysergide	Oxymetazoline	-0.23897058823529416	N	S, R	False	False
DB00490	DB00315	Buspirone	Zolmitriptan	-0.23942307692307696	N	N	True	False
DB00490	DB00247	Buspirone	Methysergide	-0.23942307692307696	N	N	True	False
DB00783	DB01229	Estradiol	Paclitaxel	-0.23992673992673996	G	L	False	False
DB00783	DB01248	Estradiol	Docetaxel	-0.23992673992673996	G	L	False	False
DB00409	DB00248	Remoxipride	Cabergoline	-0.24	N	G, N	True	False
DB00363	DB00268	Clozapine	Ropinirole	-0.24029271206690572	N	N	False	False
DB04946	DB01149	Iloperidone	Nefazodone	-0.2404761904761905	N	N	False	False
DB06678	DB01224	Esmirtazapine	Quetiapine	-0.2407407407407406		N	False	False
DB00191	DB00543	Phentermine	Amoxapine	-0.2407407407407406	A	N	False	False
DB06148	DB00935	Mianserin	Oxymetazoline	-0.24137931034482762	N	S, R	False	False
DB01392	DB00800	Yohimbine	Fenoldopam	-0.24166666666666647	G	C	False	False
DB00988	DB00363	Dopamine	Clozapine	-0.24232804232804228	C	N	True	False
DB01242	DB01151	Clomipramine	Desipramine	-0.2431798806479114	N	N	False	False
DB00988	DB01149	Dopamine	Nefazodone	-0.2433333333333335	C	N	True	False
DB00988	DB00477	Dopamine	Chlorpromazine	-0.24365079365079367	C	N	True	False
DB00477	DB00925	Chlorpromazine	Phenoxybenzamine	-0.24384236453201968	N	C	False	False
DB00313	DB00159	Valproic acid	Icosapent	-0.24393939393939412	N		False	False
DB01149	DB00268	Nefazodone	Ropinirole	-0.24642857142857144	N	N	False	False
DB00783	DB04216	Estradiol	Quercetin	-0.24805477746654225	G		False	False
DB02709	DB08604	Resveratrol	Triclosan	-0.24813895781637707		D	False	False
DB00313	DB00227	Valproic acid	Lovastatin	-0.24999999999999978	N	C	False	False
DB00313	DB00641	Valproic acid	Simvastatin	-0.24999999999999978	N	C, A	False	False
DB00715	DB00368	Paroxetine	Norepinephrine	-0.2499999999999999	N	C	True	False
DB01392	DB09167	Yohimbine	Dosulepin	-0.2499999999999999	G	N	False	False
DB00641	DB08604	Simvastatin	Triclosan	-0.25	C, A	D	False	False
DB00715	DB00800	Paroxetine	Fenoldopam	-0.25	N	C	False	False
DB04599	DB00268	Aniracetam	Ropinirole	-0.25	N	N	False	False
DB00604	DB00420	Cisapride	Promazine	-0.25	A	N	True	False
DB01132	DB05134	Pioglitazone	Tanespimycin	-0.25	A		False	False
DB00604	DB00933	Cisapride	Mesoridazine	-0.25	A	N	True	False
DB00800	DB00875	Fenoldopam	Flupentixol	-0.25	C	N	False	False
DB00248	DB09167	Cabergoline	Dosulepin	-0.25	G, N	N	False	False
DB02509	DB03756	Farnesol	Doconexent	-0.25			False	False
DB00484	DB00935	Brimonidine	Oxymetazoline	-0.25	D, S	S, R	False	False
DB04842	DB01242	Fluspirilene	Clomipramine	-0.25	N	N	True	False
DB00227	DB08604	Lovastatin	Triclosan	-0.25	C	D	False	False
DB04795	DB00570	Thenoyltrifluoroacetone	Vinblastine	-0.25		L	False	False
DB00604	DB04599	Cisapride	Aniracetam	-0.25	A	N	True	False
DB09286	DB00925	Pipamperone	Phenoxybenzamine	-0.25	N	C	True	False
DB00420	DB00246	Promazine	Ziprasidone	-0.25	N	N	True	False
DB05134	DB01067	Tanespimycin	Glipizide	-0.25		A	False	False
DB09167	DB00268	Dosulepin	Ropinirole	-0.25	N	N	True	False
DB05134	DB00175	Tanespimycin	Pravastatin	-0.25		C	False	False
DB04795	DB00675	Thenoyltrifluoroacetone	Tamoxifen	-0.25		L	False	False
DB05134	DB01095	Tanespimycin	Fluvastatin	-0.25		C	False	False
DB00409	DB01175	Remoxipride	Escitalopram	-0.25	N	N	False	False
DB00191	DB01242	Phentermine	Clomipramine	-0.25	A	N	False	False
DB09167	DB01242	Dosulepin	Clomipramine	-0.2500000000000001	N	N	False	False
DB00988	DB00246	Dopamine	Ziprasidone	-0.2528455284552844	C	N	True	False
DB00726	DB00191	Trimipramine	Phentermine	-0.253623188405797	N	A	False	False
DB00490	DB00925	Buspirone	Phenoxybenzamine	-0.25384615384615394	N	C	False	False
DB00420	DB00477	Promazine	Chlorpromazine	-0.2566137566137566	N	N	False	False
DB06678	DB00875	Esmirtazapine	Flupentixol	-0.25757575757575746		N	False	False
DB00246	DB00268	Ziprasidone	Ropinirole	-0.2583333333333333	N	N	False	False
DB06148	DB00368	Mianserin	Norepinephrine	-0.2604166666666665	N	C	False	False
DB00589	DB00925	Lisuride	Phenoxybenzamine	-0.26086956521739135	G, N	C	False	False
DB00409	DB01200	Remoxipride	Bromocriptine	-0.26086956521739135	N	G, N	True	False
DB00408	DB00193	Loxapine	Tramadol	-0.2609929078014184	N	N	True	False
DB04842	DB00540	Fluspirilene	Nortriptyline	-0.26120448179271705	N	N	False	False
DB00490	DB00408	Buspirone	Loxapine	-0.26216216216216226	N	N	True	False
DB00247	DB09167	Methysergide	Dosulepin	-0.26249999999999996	N	N	False	False
DB00315	DB09167	Zolmitriptan	Dosulepin	-0.26249999999999996	N	N	False	False
DB01149	DB00193	Nefazodone	Tramadol	-0.2633333333333333	N	N	True	False
DB00368	DB01186	Norepinephrine	Pergolide	-0.26388888888888873	C	N	False	False
DB00988	DB01224	Dopamine	Quetiapine	-0.26410256410256394	C	N	True	False
DB01392	DB00477	Yohimbine	Chlorpromazine	-0.26461038961038963	G	N	False	False
DB00246	DB00925	Ziprasidone	Phenoxybenzamine	-0.2647058823529411	N	C	False	False
DB00988	DB01186	Dopamine	Pergolide	-0.2666666666666665	C	N	True	False
DB04842	DB00656	Fluspirilene	Trazodone	-0.2666666666666665	N	N	True	False
DB06153	DB00193	Pizotifen	Tramadol	-0.2666666666666666	N	N	True	False
DB06678	DB00490	Esmirtazapine	Buspirone	-0.2666666666666666		N	True	False
DB00656	DB00800	Trazodone	Fenoldopam	-0.2666666666666667	N	C	False	False
DB09167	DB01200	Dosulepin	Bromocriptine	-0.2666666666666667	N	G, N	False	False
DB00420	DB01224	Promazine	Quetiapine	-0.2666666666666667	N	N	False	False
DB00132	DB01393	alpha-Linolenic acid	Bezafibrate	-0.2676767676767676		C	False	False
DB04795	DB09213	Thenoyltrifluoroacetone	Dexibuprofen	-0.2678571428571428		M	False	False
DB00726	DB00268	Trimipramine	Ropinirole	-0.2678571428571429	N	N	False	False
DB01224	DB00268	Quetiapine	Ropinirole	-0.2678571428571429	N	N	False	False
DB00935	DB00408	Oxymetazoline	Loxapine	-0.2682926829268293	S, R	N	False	False
DB00368	DB00408	Norepinephrine	Loxapine	-0.2689393939393938	C	N	False	False
DB04946	DB06153	Iloperidone	Pizotifen	-0.2692307692307693	N	N	False	False
DB00420	DB06148	Promazine	Mianserin	-0.2692307692307693	N	N	False	False
DB01645	DB04216	Genistein	Quercetin	-0.2695156695156694			False	False
DB01149	DB00800	Nefazodone	Fenoldopam	-0.27222222222222225	N	C	False	False
DB00315	DB01175	Zolmitriptan	Escitalopram	-0.2730263157894737	N	N	True	False
DB01239	DB00315	Chlorprothixene	Zolmitriptan	-0.2730263157894737	N	N	False	False
DB01239	DB00247	Chlorprothixene	Methysergide	-0.2730263157894737	N	N	False	False
DB00675	DB00783	Tamoxifen	Estradiol	-0.27310924369747913	L	G	False	False
DB04842	DB00604	Fluspirilene	Cisapride	-0.2738095238095237	N	A	True	False
DB06678	DB00604	Esmirtazapine	Cisapride	-0.2738095238095237		A	False	False
DB04842	DB01392	Fluspirilene	Yohimbine	-0.2749999999999999	N	G	True	False
DB06148	DB00193	Mianserin	Tramadol	-0.2761904761904762	N	N	True	False
DB00477	DB00268	Chlorpromazine	Ropinirole	-0.27642857142857136	N	N	False	False
DB00420	DB00247	Promazine	Methysergide	-0.2767857142857143	N	N	False	False
DB04795	DB01645	Thenoyltrifluoroacetone	Genistein	-0.2769230769230766			False	False
DB01132	DB01393	Pioglitazone	Bezafibrate	-0.2777777777777777	A	C	False	False
DB06678	DB00320	Esmirtazapine	Dihydroergotamine	-0.2777777777777777		N	True	False
DB06678	DB01186	Esmirtazapine	Pergolide	-0.2777777777777777		N	True	False
DB01067	DB01393	Glipizide	Bezafibrate	-0.2777777777777777	A	C	True	False
DB00756	DB01248	Hexachlorophene	Docetaxel	-0.2777777777777779	D	L	False	False
DB00756	DB01229	Hexachlorophene	Paclitaxel	-0.2777777777777779	D	L	False	False
DB00368	DB01151	Norepinephrine	Desipramine	-0.2779749830966869	C	N	False	False
DB00477	DB00800	Chlorpromazine	Fenoldopam	-0.2783251231527093	N	C	False	False
DB00935	DB00268	Oxymetazoline	Ropinirole	-0.27884615384615385	S, R	N	False	False
DB00315	DB01149	Zolmitriptan	Nefazodone	-0.2791666666666667	N	N	True	False
DB00934	DB01242	Maprotiline	Clomipramine	-0.2796896086369771	N	N	False	False
DB01403	DB00193	Methotrimeprazine	Tramadol	-0.2803921568627451	N	N	True	False
DB00659	DB01173	Acamprosate	Orphenadrine	-0.28095238095238084	N	M, N	False	False
DB00490	DB00575	Buspirone	Clonidine	-0.28181818181818186	N	C, N, S	True	False
DB06148	DB00191	Mianserin	Phentermine	-0.28205128205128194	N	A	False	False
DB01393	DB00159	Bezafibrate	Icosapent	-0.2828282828282829	C		False	False
DB00363	DB00656	Clozapine	Trazodone	-0.2832244008714597	N	N	True	False
DB00363	DB01149	Clozapine	Nefazodone	-0.28473473473473465	N	N	False	False
DB01149	DB01224	Nefazodone	Quetiapine	-0.2852941176470589	N	N	False	False
DB00575	DB00540	Clonidine	Nortriptyline	-0.2857142857142856	C, N, S	N	True	False
DB00420	DB00320	Promazine	Dihydroergotamine	-0.2857142857142857	N	N	False	False
DB00420	DB01186	Promazine	Pergolide	-0.2857142857142857	N	N	False	False
DB00935	DB09167	Oxymetazoline	Dosulepin	-0.2857142857142857	S, R	N	False	False
DB00575	DB01186	Clonidine	Pergolide	-0.2857142857142857	C, N, S	N	True	False
DB04795	DB02546	Thenoyltrifluoroacetone	Vorinostat	-0.2857142857142858		L	False	False
DB01095	DB08604	Fluvastatin	Triclosan	-0.2857142857142858	C	D	False	False
DB00175	DB08604	Pravastatin	Triclosan	-0.2857142857142858	C	D	False	False
DB00159	DB02266	Icosapent	Flufenamic acid	-0.286096256684492		M	False	False
DB00477	DB00193	Chlorpromazine	Tramadol	-0.28809523809523807	N	N	True	False
DB00248	DB00988	Cabergoline	Dopamine	-0.29047619047619033	G, N	C	True	False
DB00315	DB00934	Zolmitriptan	Maprotiline	-0.2914377289377288	N	N	False	False
DB00313	DB01393	Valproic acid	Bezafibrate	-0.2916666666666665	N	C	False	False
DB01392	DB00925	Yohimbine	Phenoxybenzamine	-0.2916666666666665	G	C	False	False
DB00734	DB00368	Risperidone	Norepinephrine	-0.2916666666666665	N	C	False	False
DB06678	DB00268	Esmirtazapine	Ropinirole	-0.2916666666666665		N	False	False
DB04842	DB01100	Fluspirilene	Pimozide	-0.2916666666666665	N	N	True	False
DB00409	DB06678	Remoxipride	Esmirtazapine	-0.2916666666666665	N		True	False
DB06148	DB00268	Mianserin	Ropinirole	-0.29166666666666663	N	N	False	False
DB00925	DB00268	Phenoxybenzamine	Ropinirole	-0.29166666666666663	C	N	True	False
DB01100	DB00933	Pimozide	Mesoridazine	-0.29166666666666663	N	N	False	False
DB00409	DB01403	Remoxipride	Methotrimeprazine	-0.29166666666666663	N	N	False	False
DB00247	DB01151	Methysergide	Desipramine	-0.2919117647058822	N	N	False	False
DB06678	DB01149	Esmirtazapine	Nefazodone	-0.29358974358974366		N	True	False
DB04946	DB00420	Iloperidone	Promazine	-0.2941176470588235	N	N	False	False
DB00420	DB00543	Promazine	Amoxapine	-0.2962962962962963	N	N	False	False
DB09167	DB01186	Dosulepin	Pergolide	-0.2962962962962963	N	N	False	False
DB00935	DB00363	Oxymetazoline	Clozapine	-0.2962962962962964	S, R	N	False	False
DB01151	DB00268	Desipramine	Ropinirole	-0.29726890756302515	N	N	False	False
DB06678	DB00734	Esmirtazapine	Risperidone	-0.2999999999999998		N	True	False
DB00543	DB00193	Amoxapine	Tramadol	-0.29999999999999993	N	N	True	False
DB09286	DB09167	Pipamperone	Dosulepin	-0.30000000000000004	N	N	False	False
DB00604	DB01149	Cisapride	Nefazodone	-0.30000000000000004	A	N	False	False
DB09167	DB00875	Dosulepin	Flupentixol	-0.30000000000000004	N	N	False	False
DB09286	DB00933	Pipamperone	Mesoridazine	-0.30000000000000004	N	N	True	False
DB00933	DB00875	Mesoridazine	Flupentixol	-0.30000000000000004	N	N	True	False
DB00935	DB01175	Oxymetazoline	Escitalopram	-0.30000000000000004	S, R	N	False	False
DB00409	DB00589	Remoxipride	Lisuride	-0.30000000000000004	N	G, N	True	False
DB00490	DB06153	Buspirone	Pizotifen	-0.30000000000000004	N	N	False	False
DB01132	DB11830	Pioglitazone	Mocetinostat	-0.30000000000000004	A		False	False
DB00408	DB00800	Loxapine	Fenoldopam	-0.30000000000000004	N	C	False	False
DB11830	DB01067	Mocetinostat	Glipizide	-0.30000000000000004		A	False	False
DB00420	DB04599	Promazine	Aniracetam	-0.30000000000000004	N	N	False	False
DB00756	DB01076	Hexachlorophene	Atorvastatin	-0.30000000000000004	D	C	False	False
DB00409	DB00320	Remoxipride	Dihydroergotamine	-0.30000000000000004	N	N	True	False
DB00313	DB00412	Valproic acid	Rosiglitazone	-0.30059523809523814	N	A	False	False
DB00247	DB00726	Methysergide	Trimipramine	-0.3025	N	N	True	False
DB00315	DB00726	Zolmitriptan	Trimipramine	-0.3025	N	N	True	False
DB04946	DB00988	Iloperidone	Dopamine	-0.3025641025641025	N	C	True	False
DB00313	DB00175	Valproic acid	Pravastatin	-0.303030303030303	N	C	False	False
DB00935	DB01224	Oxymetazoline	Quetiapine	-0.303030303030303	S, R	N	False	False
DB00313	DB01095	Valproic acid	Fluvastatin	-0.303030303030303	N	C	False	False
DB00363	DB00800	Clozapine	Fenoldopam	-0.3042328042328043	N	C	False	False
DB09286	DB06153	Pipamperone	Pizotifen	-0.30434782608695654	N	N	False	False
DB04946	DB09167	Iloperidone	Dosulepin	-0.30434782608695654	N	N	False	False
DB00875	DB06153	Flupentixol	Pizotifen	-0.30434782608695654	N	N	False	False
DB00490	DB00934	Buspirone	Maprotiline	-0.30512820512820504	N	N	False	False
DB00490	DB00363	Buspirone	Clozapine	-0.30601851851851847	N	N	False	False
DB00988	DB01200	Dopamine	Bromocriptine	-0.3060606060606059	C	G, N	True	False
DB00477	DB00247	Chlorpromazine	Methysergide	-0.3063423645320197	N	N	False	False
DB00656	DB00268	Trazodone	Ropinirole	-0.30681818181818177	N	N	False	False
DB00518	DB03010	Albendazole	Patupilone	-0.3076923076923077	P		False	False
DB01239	DB00320	Chlorprothixene	Dihydroergotamine	-0.3076923076923077	N	N	False	False
DB00643	DB03010	Mebendazole	Patupilone	-0.3076923076923077	P		False	False
DB03010	DB00541	Patupilone	Vincristine	-0.3076923076923077		L	False	False
DB01175	DB00933	Escitalopram	Mesoridazine	-0.3076923076923077	N	N	False	False
DB00656	DB00408	Trazodone	Loxapine	-0.3076923076923077	N	N	True	False
DB00540	DB00800	Nortriptyline	Fenoldopam	-0.3084415584415583	N	C	False	False
